date,fund_family,method,method_type,asset,asset_class,weight,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window,sector,base_weight,pre_normalisation_multiplier,pre_normalisation_weight,overlay,tilt_strength,base_method,c_match
2021-03-01,Equity-only,Maximum Sharpe,optimisation,GILD,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Healthcare,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,INTC,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,KO,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Consumer,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,MMM,equity,1.0407735367742857e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Industrials,1.0407735367742857e-17,1.0,1.0407735367742857e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,MRK,equity,3.2465014191436146e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Healthcare,3.2465014191436146e-17,1.0,3.2465014191436146e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,NEE,equity,4.575505509741333e-18,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Utilities,4.575505509741333e-18,1.0,4.575505509741333e-18,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,NEM,equity,1.785465520907246e-16,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Materials,1.785465520907246e-16,1.0,1.785465520907246e-16,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,NKE,equity,4.45941488388543e-16,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Consumer,4.45941488388543e-16,1.0,4.45941488388543e-16,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Materials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0877635977501451,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Tech,0.0877635977501451,1.0,0.0877635977501451,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,O,equity,3.139728319884894e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,RealEstate,3.139728319884894e-17,1.0,3.139728319884894e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,OXY,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Energy,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,PLD,equity,1.074072821801247e-16,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,RealEstate,1.074072821801247e-16,1.0,1.074072821801247e-16,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,1.6911532868174264e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Consumer,1.6911532868174264e-17,1.0,1.6911532868174264e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,SHW,equity,9.165650770387486e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Materials,9.165650770387486e-17,1.0,9.165650770387486e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,SLB,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Energy,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,SO,equity,5.687857725901386e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Utilities,5.687857725901386e-17,1.0,5.687857725901386e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,T,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Comm,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Comm,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.3297155168582338,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Comm,0.3297155168582338,1.0,0.3297155168582338,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.2815379278454528,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Industrials,0.2815379278454528,1.0,0.2815379278454528,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,V,equity,1.2045831746279053e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,1.2045831746279053e-17,1.0,1.2045831746279053e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Financials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,7.051847773894084e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Consumer,7.051847773894084e-17,1.0,7.051847773894084e-17,Base,0.1,Maximum Sharpe,
2021-03-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,2.956852890443882e-17,2021-03-01,2021-02-26,2020-02-28,2021-02-26,252,Energy,2.956852890443882e-17,1.0,2.956852890443882e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.1133162420945132,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.1133162420945132,1.0,0.1133162420945132,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.0659746909782261,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.0659746909782261,1.0,0.0659746909782261,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMD,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,8.765055360343384e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,8.765055360343384e-17,1.0,8.765055360343384e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,AMT,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,BA,equity,8.737251402948677e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,8.737251402948677e-17,1.0,8.737251402948677e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CAT,equity,0.0279790933314379,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0279790933314379,1.0,0.0279790933314379,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CCI,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,COP,equity,1.2547800058937542e-16,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,1.2547800058937542e-16,1.0,1.2547800058937542e-16,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,D,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DD,equity,0.0970376398651055,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0970376398651055,1.0,0.0970376398651055,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DIS,equity,0.0536908707890193,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,0.0536908707890193,1.0,0.0536908707890193,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DOW,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,DUK,equity,1.926098289596116e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,1.926098289596116e-17,1.0,1.926098289596116e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,EA,equity,0.066581528348278,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.066581528348278,1.0,0.066581528348278,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GILD,equity,6.084407672515025e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,6.084407672515025e-18,1.0,6.084407672515025e-18,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,GS,equity,0.1069683954469553,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.1069683954469553,1.0,0.1069683954469553,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,INTC,equity,1.12787397670082e-16,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,1.12787397670082e-16,1.0,1.12787397670082e-16,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,KO,equity,3.264187910847113e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,3.264187910847113e-17,1.0,3.264187910847113e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Healthcare,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.0287699801076463,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.0287699801076463,1.0,0.0287699801076463,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NEM,equity,0.0126458873462537,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0126458873462537,1.0,0.0126458873462537,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NKE,equity,1.4354948045602704e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,1.4354948045602704e-17,1.0,1.4354948045602704e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.142346776741548,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.142346776741548,1.0,0.142346776741548,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0178561983945527,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0178561983945527,1.0,0.0178561983945527,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,OXY,equity,6.50031665440784e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,6.50031665440784e-17,1.0,6.50031665440784e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.0030605708594252,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,RealEstate,0.0030605708594252,1.0,0.0030605708594252,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SBUX,equity,1.58625392373741e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,1.58625392373741e-18,1.0,1.58625392373741e-18,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SHW,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Materials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SLB,equity,4.0423564090760484e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,4.0423564090760484e-17,1.0,4.0423564090760484e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,SO,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,T,equity,2.3802343429297014e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,2.3802343429297014e-18,1.0,2.3802343429297014e-18,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,TMUS,equity,4.1888720102551763e-19,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,4.1888720102551763e-19,1.0,4.1888720102551763e-19,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,TTWO,equity,0.1753511408816611,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Comm,0.1753511408816611,1.0,0.1753511408816611,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,UPS,equity,0.0884209848153765,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Industrials,0.0884209848153765,1.0,0.0884209848153765,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,USB,equity,3.643982535576736e-18,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,3.643982535576736e-18,1.0,3.643982535576736e-18,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,V,equity,1.4932830449632605e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,1.4932830449632605e-17,1.0,1.4932830449632605e-17,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,WFC,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Financials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,WMT,equity,0.0,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Consumer,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-04-01,Equity-only,Maximum Sharpe,optimisation,XOM,equity,3.843270386274114e-17,2021-04-01,2021-03-31,2020-04-01,2021-03-31,252,Energy,3.843270386274114e-17,1.0,3.843270386274114e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ABBV,equity,0.1331638671224607,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.1331638671224607,1.0,0.1331638671224607,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ABT,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,ADBE,equity,2.1833865964104962e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,2.1833865964104962e-17,1.0,2.1833865964104962e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AEP,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMD,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMGN,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,AMT,equity,2.456041861434449e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,2.456041861434449e-17,1.0,2.456041861434449e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,BA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CAT,equity,0.15100103278588,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.15100103278588,1.0,0.15100103278588,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CCI,equity,2.4656859761843818e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,2.4656859761843818e-17,1.0,2.4656859761843818e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CMCSA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,COP,equity,2.2098865678532842e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,2.2098865678532842e-17,1.0,2.2098865678532842e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,CVX,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,D,equity,6.938643889933505e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,6.938643889933505e-17,1.0,6.938643889933505e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DD,equity,9.83904054082854e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,9.83904054082854e-17,1.0,9.83904054082854e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DIS,equity,1.0940360206071467e-16,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,1.0940360206071467e-16,1.0,1.0940360206071467e-16,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DOW,equity,3.2358187786969537e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,3.2358187786969537e-17,1.0,3.2358187786969537e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,DUK,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,EA,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Comm,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GE,equity,0.0059292001122008,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0059292001122008,1.0,0.0059292001122008,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GILD,equity,1.5076921336038207e-16,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,1.5076921336038207e-16,1.0,1.5076921336038207e-16,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,GS,equity,7.867985057601602e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,7.867985057601602e-17,1.0,7.867985057601602e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,INTC,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,KO,equity,3.654262049551433e-18,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,3.654262049551433e-18,1.0,3.654262049551433e-18,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MMM,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Industrials,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MRK,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Healthcare,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,MS,equity,0.1213541242718972,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Financials,0.1213541242718972,1.0,0.1213541242718972,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NEE,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Utilities,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NEM,equity,8.691956110123641e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,8.691956110123641e-17,1.0,8.691956110123641e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NKE,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Consumer,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NUE,equity,0.0036731189036387,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Materials,0.0036731189036387,1.0,0.0036731189036387,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,NVDA,equity,0.0687274220926549,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0687274220926549,1.0,0.0687274220926549,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,O,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,OXY,equity,5.418326171478808e-17,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Energy,5.418326171478808e-17,1.0,5.418326171478808e-17,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,PLD,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,PSA,equity,0.1999692552380546,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,RealEstate,0.1999692552380546,1.0,0.1999692552380546,Base,0.1,Maximum Sharpe,
2021-05-03,Equity-only,Maximum Sharpe,optimisation,QCOM,equity,0.0,2021-05-03,2021-04-30,2020-05-01,2021-04-30,252,Tech,0.0,1.0,0.0,Base,0.1,Maximum Sharpe,
